well,regime,L,method,seed,log,r2,mae,rmse,n
W04,blackout-long,1024,ae,2,NPHI,-0.0202,0.0857,0.0996,1024
W04,blackout-long,1024,ae,2,all,0.9883,0.0970,0.1252,2048
W04,blackout-long,1024,ae,2,all_z,0.0287,0.7974,0.9956,2048
W04,blackout-long,1536,ae,2,RHOB,-0.3177,0.1428,0.1870,1536
W04,blackout-long,1536,ae,2,NPHI,-0.0307,0.0899,0.1042,1536
W04,blackout-long,1536,ae,2,all,0.9821,0.1163,0.1513,3072
W04,blackout-long,1536,ae,2,all_z,-0.0889,0.9347,1.1609,3072
W04,blackout-long,2048,ae,2,RHOB,-0.4850,0.1537,0.1970,2048
W04,blackout-long,2048,ae,2,NPHI,0.0312,0.0918,0.1071,2048
W04,blackout-long,2048,ae,2,all,0.9793,0.1227,0.1586,4096
W04,blackout-long,2048,ae,2,all_z,0.0277,0.9810,1.2112,4096
W01,profile-long,256,brits,0,GR,0.1179,22.0964,24.2536,256
W01,profile-long,256,brits,0,RHOB,-4.0921,0.0671,0.0821,256
W01,profile-long,256,brits,0,NPHI,0.3219,0.0596,0.0655,256
W01,profile-long,256,brits,0,all,0.8398,7.4077,14.0030,768
W01,profile-long,256,brits,0,all_z,0.1195,0.5322,0.6071,768
W01,profile-long,384,brits,0,GR,-0.0490,24.5200,26.8392,384
W01,profile-long,384,brits,0,RHOB,-3.4509,0.0707,0.0856,384
W01,profile-long,384,brits,0,NPHI,0.3085,0.0625,0.0688,384
W01,profile-long,384,brits,0,all,0.7930,8.2178,15.4957,1152
W01,profile-long,384,brits,0,all_z,0.0534,0.5716,0.6518,1152
W01,profile-long,512,brits,0,GR,0.0574,22.4889,24.6759,512
W01,profile-long,512,brits,0,RHOB,-3.5450,0.0710,0.0858,512
W01,profile-long,512,brits,0,NPHI,0.2945,0.0593,0.0665,512
W01,profile-long,512,brits,0,all,0.8229,7.5397,14.2468,1536
W01,profile-long,512,brits,0,all_z,0.0798,0.5427,0.6208,1536
W01,profile-long,768,brits,0,GR,0.0428,23.2103,26.0342,768
W01,profile-long,768,brits,0,RHOB,-2.9694,0.0890,0.1086,768
W01,profile-long,768,brits,0,NPHI,0.3550,0.0580,0.0663,768
W01,profile-long,768,brits,0,all,0.7714,7.7857,15.0310,2304
W01,profile-long,768,brits,0,all_z,0.1076,0.5809,0.6749,2304
W01,profile-long,1024,brits,0,GR,-0.0104,25.3446,28.9664,1024
W01,profile-long,1024,brits,0,RHOB,-2.2203,0.0992,0.1210,1024
W01,profile-long,1024,brits,0,NPHI,0.3839,0.0620,0.0710,1024
W01,profile-long,1024,brits,0,all,0.7080,8.5019,16.7240,3072
W01,profile-long,1024,brits,0,all_z,0.1073,0.6343,0.7433,3072
W01,profile-long,1536,brits,0,GR,-0.1503,28.6891,32.9354,1536
W01,profile-long,1536,brits,0,RHOB,-3.0134,0.1083,0.1273,1536
W01,profile-long,1536,brits,0,NPHI,0.3537,0.0571,0.0673,1536
W01,profile-long,1536,brits,0,all,0.5464,9.6182,19.0154,4608
W01,profile-long,1536,brits,0,all_z,0.0441,0.6686,0.7887,4608
W01,profile-long,2048,brits,0,GR,-0.2563,28.5945,33.0227,2048
W01,profile-long,2048,brits,0,RHOB,-3.3540,0.1139,0.1322,2048
W01,profile-long,2048,brits,0,NPHI,0.3089,0.0565,0.0663,2048
W01,profile-long,2048,brits,0,all,0.4908,9.5883,19.0659,6144
W01,profile-long,2048,brits,0,all_z,0.0458,0.6767,0.7965,6144
W01,blackout-long,256,brits,0,RHOB,-2.5378,0.0531,0.0685,256
W01,blackout-long,256,brits,0,NPHI,0.4112,0.0540,0.0610,256
W01,blackout-long,256,brits,0,all,0.9969,0.0535,0.0648,512
W01,blackout-long,256,brits,0,all_z,0.2675,0.4146,0.5012,512
W01,blackout-long,384,brits,0,RHOB,-1.7837,0.0541,0.0677,384
W01,blackout-long,384,brits,0,NPHI,0.3777,0.0583,0.0653,384
W01,blackout-long,384,brits,0,all,0.9968,0.0562,0.0665,768
W01,blackout-long,384,brits,0,all_z,0.2894,0.4382,0.5234,768
W01,blackout-long,512,brits,0,RHOB,-1.9349,0.0546,0.0689,512
W01,blackout-long,512,brits,0,NPHI,0.3780,0.0550,0.0624,512
W01,blackout-long,512,brits,0,all,0.9969,0.0548,0.0658,1024
W01,blackout-long,512,brits,0,all_z,0.2708,0.4236,0.5102,1024
W01,blackout-long,768,brits,0,RHOB,-1.7414,0.0710,0.0903,768
W01,blackout-long,768,brits,0,NPHI,0.3507,0.0571,0.0665,768
W01,blackout-long,768,brits,0,all,0.9956,0.0640,0.0793,1536
W01,blackout-long,768,brits,0,all_z,0.2791,0.4824,0.5866,1536
W01,blackout-long,1024,brits,0,RHOB,-1.3267,0.0822,0.1029,1024
W01,blackout-long,1024,brits,0,NPHI,0.3420,0.0628,0.0734,1024
W01,blackout-long,1024,brits,0,all,0.9944,0.0725,0.0894,2048
W01,blackout-long,1024,brits,0,all_z,0.2686,0.5431,0.6562,2048
W01,blackout-long,1536,brits,0,RHOB,-1.8054,0.0883,0.1064,1536
W01,blackout-long,1536,brits,0,NPHI,0.2897,0.0591,0.0705,1536
W01,blackout-long,1536,brits,0,all,0.9943,0.0737,0.0903,3072
W01,blackout-long,1536,brits,0,all_z,0.2449,0.5438,0.6521,3072
W01,blackout-long,2048,brits,0,RHOB,-2.0748,0.0936,0.1111,2048
W01,blackout-long,2048,brits,0,NPHI,0.1986,0.0604,0.0714,2048
W01,blackout-long,2048,brits,0,all,0.9940,0.0770,0.0934,4096
W01,blackout-long,2048,brits,0,all_z,0.2615,0.5653,0.6697,4096
W04,profile-long,256,brits,0,GR,-57.8360,41.9186,42.6698,256
W04,profile-long,256,brits,0,RHOB,-4.1793,0.0902,0.0994,256
W04,profile-long,256,brits,0,NPHI,-4.8036,0.0638,0.0684,256
W04,profile-long,256,brits,0,all,-4.5547,14.0242,24.6355,768
W04,profile-long,256,brits,0,all_z,-0.7489,0.7910,0.8620,768
W04,profile-long,384,brits,0,GR,-12.4396,37.7371,39.2427,384
W04,profile-long,384,brits,0,RHOB,-1.4773,0.0905,0.1024,384
W04,profile-long,384,brits,0,NPHI,-0.4978,0.0680,0.0741,384
W04,profile-long,384,brits,0,all,-1.7821,12.6319,22.6569,1152
W04,profile-long,384,brits,0,all_z,-0.4974,0.7687,0.8442,1152
W04,profile-long,512,brits,0,GR,-10.9721,36.8827,38.4703,512
W04,profile-long,512,brits,0,RHOB,-0.2146,0.0925,0.1074,512
W04,profile-long,512,brits,0,NPHI,0.0356,0.0751,0.0841,512
W04,profile-long,512,brits,0,all,-1.4603,12.3501,22.2110,1536
W04,profile-long,512,brits,0,all_z,-0.3682,0.7893,0.8761,1536
W04,profile-long,768,brits,0,GR,-11.8230,36.4155,37.9974,768
W04,profile-long,768,brits,0,RHOB,-0.1666,0.0966,0.1123,768
W04,profile-long,768,brits,0,NPHI,0.1361,0.0778,0.0877,768
W04,profile-long,768,brits,0,all,-1.3493,12.1966,21.9380,2304
W04,profile-long,768,brits,0,all_z,-0.3380,0.8033,0.8923,2304
W04,profile-long,1024,brits,0,GR,-6.3468,33.7751,36.0697,1024
W04,profile-long,1024,brits,0,RHOB,-0.0545,0.1231,0.1551,1024
W04,profile-long,1024,brits,0,NPHI,0.2808,0.0727,0.0836,1024
W04,profile-long,1024,brits,0,all,-0.7192,11.3236,20.8251,3072
W04,profile-long,1024,brits,0,all_z,-0.1800,0.8224,0.9553,3072
W04,profile-long,1536,brits,0,GR,-3.7316,30.1215,33.1293,1536
W04,profile-long,1536,brits,0,RHOB,-0.2331,0.1463,0.1809,1536
W04,profile-long,1536,brits,0,NPHI,0.2864,0.0731,0.0867,1536
W04,profile-long,1536,brits,0,all,-0.1180,10.1136,19.1276,4608
W04,profile-long,1536,brits,0,all_z,-0.1145,0.8436,1.0068,4608
W04,profile-long,2048,brits,0,GR,-1.4362,27.4556,31.0320,2048
W04,profile-long,2048,brits,0,RHOB,-0.4862,0.1641,0.1971,2048
W04,profile-long,2048,brits,0,NPHI,0.2458,0.0778,0.0945,2048
W04,profile-long,2048,brits,0,all,0.3129,9.2325,17.9168,6144
W04,profile-long,2048,brits,0,all_z,-0.0085,0.8755,1.0595,6144
W04,blackout-long,256,brits,0,RHOB,-1.9279,0.0666,0.0747,256
W04,blackout-long,256,brits,0,NPHI,-3.9577,0.0577,0.0632,256
W04,blackout-long,256,brits,0,all,0.9969,0.0622,0.0692,512
W04,blackout-long,256,brits,0,all_z,0.3041,0.5153,0.5744,512
W04,blackout-long,384,brits,0,RHOB,-0.7087,0.0725,0.0851,384
W04,blackout-long,384,brits,0,NPHI,-0.4576,0.0653,0.0731,384
W04,blackout-long,384,brits,0,all,0.9958,0.0689,0.0793,768
W04,blackout-long,384,brits,0,all_z,0.2172,0.5737,0.6601,768
W04,blackout-long,512,brits,0,RHOB,-0.0038,0.0788,0.0976,512
W04,blackout-long,512,brits,0,NPHI,0.0050,0.0736,0.0854,512
W04,blackout-long,512,brits,0,all,0.9942,0.0762,0.0917,1024
W04,blackout-long,512,brits,0,all_z,0.1486,0.6366,0.7661,1024
W04,blackout-long,768,brits,0,RHOB,0.0320,0.0821,0.1023,768
W04,blackout-long,768,brits,0,NPHI,0.0344,0.0795,0.0927,768
W04,blackout-long,768,brits,0,all,0.9933,0.0808,0.0976,1536
W04,blackout-long,768,brits,0,all_z,0.0900,0.6773,0.8211,1536
W04,blackout-long,1024,brits,0,RHOB,-0.0569,0.1145,0.1552,1024
W04,blackout-long,1024,brits,0,NPHI,0.0743,0.0823,0.0949,1024
W04,blackout-long,1024,brits,0,all,0.9877,0.0984,0.1287,2048
W04,blackout-long,1024,brits,0,all_z,0.0143,0.8007,1.0029,2048
W04,blackout-long,1536,brits,0,RHOB,-0.2361,0.1395,0.1811,1536
W04,blackout-long,1536,brits,0,NPHI,0.0433,0.0864,0.1004,1536
W04,blackout-long,1536,brits,0,all,0.9832,0.1129,0.1464,3072
W04,blackout-long,1536,brits,0,all_z,-0.0171,0.9059,1.1219,3072
W04,blackout-long,2048,brits,0,RHOB,-0.5076,0.1601,0.1985,2048
W04,blackout-long,2048,brits,0,NPHI,-0.0163,0.0939,0.1097,2048
W04,blackout-long,2048,brits,0,all,0.9788,0.1270,0.1604,4096
W04,blackout-long,2048,brits,0,all_z,-0.0001,1.0133,1.2284,4096
W01,profile-long,256,gnn,0,GR,-0.2377,27.9258,28.7297,256
W01,profile-long,256,gnn,0,RHOB,-3.5880,0.0734,0.0780,256
W01,profile-long,256,gnn,0,NPHI,0.8655,0.0259,0.0292,256
W01,profile-long,256,gnn,0,all,0.7752,9.3417,16.5872,768
W01,profile-long,256,gnn,0,all_z,0.2320,0.4933,0.5669,768
W01,profile-long,384,gnn,0,GR,-0.1187,26.7630,27.7170,384
W01,profile-long,384,gnn,0,RHOB,-2.4914,0.0699,0.0759,384
W01,profile-long,384,gnn,0,NPHI,0.8597,0.0266,0.0310,384
W01,profile-long,384,gnn,0,all,0.7792,8.9532,16.0025,1152
W01,profile-long,384,gnn,0,all_z,0.3196,0.4776,0.5526,1152
W01,profile-long,512,gnn,0,GR,-0.2455,27.2787,28.3651,512
W01,profile-long,512,gnn,0,RHOB,-2.6910,0.0710,0.0773,512
W01,profile-long,512,gnn,0,NPHI,0.8398,0.0270,0.0317,512
W01,profile-long,512,gnn,0,all,0.7660,9.1256,16.3767,1536
W01,profile-long,512,gnn,0,all_z,0.2379,0.4858,0.5650,1536
W01,profile-long,768,gnn,0,GR,-0.0363,24.9235,27.0891,768
W01,profile-long,768,gnn,0,RHOB,-1.3132,0.0768,0.0829,768
W01,profile-long,768,gnn,0,NPHI,0.7888,0.0311,0.0379,768
W01,profile-long,768,gnn,0,all,0.7525,8.3438,15.6400,2304
W01,profile-long,768,gnn,0,all_z,0.3660,0.4878,0.5689,2304
W01,profile-long,1024,gnn,0,GR,0.1900,23.1138,25.9363,1024
W01,profile-long,1024,gnn,0,RHOB,-0.6570,0.0807,0.0868,1024
W01,profile-long,1024,gnn,0,NPHI,0.7630,0.0363,0.0440,1024
W01,profile-long,1024,gnn,0,all,0.7659,7.7436,14.9745,3072
W01,profile-long,1024,gnn,0,all_z,0.4668,0.4950,0.5744,3072
W01,profile-long,1536,gnn,0,GR,0.3106,22.8141,25.4975,1536
W01,profile-long,1536,gnn,0,RHOB,-1.1870,0.0866,0.0940,1536
W01,profile-long,1536,gnn,0,NPHI,0.2869,0.0501,0.0707,1536
W01,profile-long,1536,gnn,0,all,0.7281,7.6503,14.7212,4608
W01,profile-long,1536,gnn,0,all_z,0.3374,0.5475,0.6566,4608
W01,profile-long,2048,gnn,0,GR,0.2517,22.4916,25.4866,2048
W01,profile-long,2048,gnn,0,RHOB,-0.9277,0.0794,0.0879,2048
W01,profile-long,2048,gnn,0,NPHI,0.1890,0.0532,0.0718,2048
W01,profile-long,2048,gnn,0,all,0.6967,7.5414,14.7149,6144
W01,profile-long,2048,gnn,0,all_z,0.3639,0.5401,0.6503,6144
W01,blackout-long,256,gnn,0,RHOB,-6.4093,0.0840,0.0991,256
W01,blackout-long,256,gnn,0,NPHI,0.8335,0.0270,0.0324,256
W01,blackout-long,256,gnn,0,all,0.9960,0.0555,0.0737,512
W01,blackout-long,256,gnn,0,all_z,0.3549,0.3779,0.4703,512
W01,blackout-long,384,gnn,0,RHOB,-4.8250,0.0834,0.0980,384
W01,blackout-long,384,gnn,0,NPHI,0.8173,0.0297,0.0354,384
W01,blackout-long,384,gnn,0,all,0.9961,0.0566,0.0737,768
W01,blackout-long,384,gnn,0,all_z,0.4128,0.3892,0.4757,768
W01,blackout-long,512,gnn,0,RHOB,-4.9685,0.0858,0.0983,512
W01,blackout-long,512,gnn,0,NPHI,0.8208,0.0282,0.0335,512
W01,blackout-long,512,gnn,0,all,0.9961,0.0570,0.0734,1024
W01,blackout-long,512,gnn,0,all_z,0.3790,0.3889,0.4708,1024
W01,blackout-long,768,gnn,0,RHOB,-3.9482,0.1054,0.1213,768
W01,blackout-long,768,gnn,0,NPHI,0.8019,0.0303,0.0367,768
W01,blackout-long,768,gnn,0,all,0.9943,0.0679,0.0896,1536
W01,blackout-long,768,gnn,0,all_z,0.3274,0.4577,0.5666,1536
W01,blackout-long,1024,gnn,0,RHOB,-2.8655,0.1145,0.1326,1024
W01,blackout-long,1024,gnn,0,NPHI,0.8098,0.0319,0.0395,1024
W01,blackout-long,1024,gnn,0,all,0.9933,0.0732,0.0978,2048
W01,blackout-long,1024,gnn,0,all_z,0.3523,0.4921,0.6175,2048
W01,blackout-long,1536,gnn,0,RHOB,-3.4825,0.1187,0.1345,1536
W01,blackout-long,1536,gnn,0,NPHI,0.5417,0.0438,0.0566,1536
W01,blackout-long,1536,gnn,0,all,0.9926,0.0812,0.1032,3072
W01,blackout-long,1536,gnn,0,all_z,0.1740,0.5611,0.6820,3072
W01,blackout-long,2048,gnn,0,RHOB,-3.5613,0.1215,0.1353,2048
W01,blackout-long,2048,gnn,0,NPHI,0.4140,0.0494,0.0610,2048
W01,blackout-long,2048,gnn,0,all,0.9925,0.0855,0.1049,4096
W01,blackout-long,2048,gnn,0,all_z,0.1898,0.5964,0.7014,4096
W04,profile-long,256,gnn,0,GR,-23.8228,26.2578,27.7156,256
W04,profile-long,256,gnn,0,RHOB,0.2153,0.0320,0.0387,256
W04,profile-long,256,gnn,0,NPHI,0.4556,0.0154,0.0209,256
W04,profile-long,256,gnn,0,all,-1.3435,8.7684,16.0016,768
W04,profile-long,256,gnn,0,all_z,0.4798,0.3581,0.4701,768
W04,profile-long,384,gnn,0,GR,-5.2408,24.6313,26.7414,384
W04,profile-long,384,gnn,0,RHOB,0.4797,0.0357,0.0469,384
W04,profile-long,384,gnn,0,NPHI,0.6082,0.0271,0.0379,384
W04,profile-long,384,gnn,0,all,-0.2919,8.2314,15.4392,1152
W04,profile-long,384,gnn,0,all_z,0.4690,0.3912,0.5028,1152
W04,profile-long,512,gnn,0,GR,-6.1867,26.3880,29.8061,512
W04,profile-long,512,gnn,0,RHOB,0.7608,0.0367,0.0477,512
W04,profile-long,512,gnn,0,NPHI,0.6847,0.0349,0.0481,512
W04,profile-long,512,gnn,0,all,-0.4769,8.8198,17.2086,1536
W04,profile-long,512,gnn,0,all_z,0.4211,0.4350,0.5698,1536
W04,profile-long,768,gnn,0,GR,-8.9951,28.8296,33.5468,768
W04,profile-long,768,gnn,0,RHOB,0.6642,0.0445,0.0602,768
W04,profile-long,768,gnn,0,NPHI,0.6163,0.0431,0.0584,768
W04,profile-long,768,gnn,0,all,-0.8311,9.6391,19.3683,2304
W04,profile-long,768,gnn,0,all_z,0.2619,0.5020,0.6628,2304
W04,profile-long,1024,gnn,0,GR,-5.4920,29.5926,33.9065,1024
W04,profile-long,1024,gnn,0,RHOB,0.6208,0.0655,0.0930,1024
W04,profile-long,1024,gnn,0,NPHI,0.6799,0.0411,0.0558,1024
W04,profile-long,1024,gnn,0,all,-0.5191,9.8997,19.5760,3072
W04,profile-long,1024,gnn,0,all_z,0.3391,0.5495,0.7150,3072
W04,profile-long,1536,gnn,0,GR,-3.1723,26.8394,31.1097,1536
W04,profile-long,1536,gnn,0,RHOB,0.5708,0.0778,0.1067,1536
W04,profile-long,1536,gnn,0,NPHI,0.7329,0.0394,0.0530,1536
W04,profile-long,1536,gnn,0,all,0.0142,8.9855,17.9613,4608
W04,profile-long,1536,gnn,0,all_z,0.4510,0.5468,0.7066,4608
W04,profile-long,2048,gnn,0,GR,-1.2874,25.9748,30.0693,2048
W04,profile-long,2048,gnn,0,RHOB,0.5167,0.0842,0.1124,2048
W04,profile-long,2048,gnn,0,NPHI,0.7638,0.0406,0.0529,2048
W04,profile-long,2048,gnn,0,all,0.3549,8.6999,17.3606,6144
W04,profile-long,2048,gnn,0,all_z,0.5485,0.5576,0.7089,6144
W04,blackout-long,256,gnn,0,RHOB,-2.5477,0.0732,0.0823,256
W04,blackout-long,256,gnn,0,NPHI,-0.8881,0.0325,0.0390,256
W04,blackout-long,256,gnn,0,all,0.9973,0.0528,0.0644,512
W04,blackout-long,256,gnn,0,all_z,0.5115,0.4105,0.4812,512
W04,blackout-long,384,gnn,0,RHOB,-0.7013,0.0726,0.0849,384
W04,blackout-long,384,gnn,0,NPHI,0.0035,0.0484,0.0604,384
W04,blackout-long,384,gnn,0,all,0.9964,0.0605,0.0737,768
W04,blackout-long,384,gnn,0,all_z,0.3722,0.4886,0.5912,768
W04,blackout-long,512,gnn,0,RHOB,-0.1385,0.0845,0.1040,512
W04,blackout-long,512,gnn,0,NPHI,0.1335,0.0612,0.0797,512
W04,blackout-long,512,gnn,0,all,0.9941,0.0728,0.0926,1024
W04,blackout-long,512,gnn,0,all_z,0.1755,0.5931,0.7539,1024
W04,blackout-long,768,gnn,0,RHOB,-0.0787,0.0863,0.1080,768
W04,blackout-long,768,gnn,0,NPHI,0.0994,0.0700,0.0895,768
W04,blackout-long,768,gnn,0,all,0.9931,0.0782,0.0992,1536
W04,blackout-long,768,gnn,0,all_z,0.0927,0.6438,0.8198,1536
W04,blackout-long,1024,gnn,0,RHOB,-0.1092,0.1172,0.1591,1024
W04,blackout-long,1024,gnn,0,NPHI,0.0237,0.0787,0.0974,1024
W04,blackout-long,1024,gnn,0,all,0.9870,0.0980,0.1319,2048
W04,blackout-long,1024,gnn,0,all_z,-0.0368,0.7921,1.0286,2048
W04,blackout-long,1536,gnn,0,RHOB,-0.3152,0.1434,0.1868,1536
W04,blackout-long,1536,gnn,0,NPHI,0.0167,0.0841,0.1018,1536
W04,blackout-long,1536,gnn,0,all,0.9823,0.1138,0.1504,3072
W04,blackout-long,1536,gnn,0,all_z,-0.0673,0.9078,1.1493,3072
W04,blackout-long,2048,gnn,0,RHOB,-0.5878,0.1639,0.2037,2048
W04,blackout-long,2048,gnn,0,NPHI,0.0291,0.0897,0.1072,2048
W04,blackout-long,2048,gnn,0,all,0.9782,0.1268,0.1628,4096
W04,blackout-long,2048,gnn,0,all_z,-0.0137,1.0054,1.2368,4096
W01,profile-long,256,gnn,1,GR,0.2210,21.8430,22.7918,256
W01,profile-long,256,gnn,1,RHOB,-1.5023,0.0518,0.0576,256
W01,profile-long,256,gnn,1,NPHI,0.9456,0.0139,0.0185,256
W01,profile-long,256,gnn,1,all,0.8585,7.3029,13.1589,768
W01,profile-long,256,gnn,1,all_z,0.5448,0.3548,0.4365,768
W01,profile-long,384,gnn,1,GR,0.2914,20.9396,22.0586,384
W01,profile-long,384,gnn,1,RHOB,-0.8452,0.0485,0.0551,384
W01,profile-long,384,gnn,1,NPHI,0.9329,0.0150,0.0214,384
W01,profile-long,384,gnn,1,all,0.8602,7.0010,12.7356,1152
W01,profile-long,384,gnn,1,all_z,0.5949,0.3428,0.4264,1152
W01,profile-long,512,gnn,1,GR,0.1635,21.9060,23.2460,512
W01,profile-long,512,gnn,1,RHOB,-1.1386,0.0512,0.0588,512
W01,profile-long,512,gnn,1,NPHI,0.9130,0.0163,0.0233,512
W01,profile-long,512,gnn,1,all,0.8428,7.3245,13.4211,1536
W01,profile-long,512,gnn,1,all_z,0.5130,0.3617,0.4516,1536
W01,profile-long,768,gnn,1,GR,0.2884,20.2003,22.4481,768
W01,profile-long,768,gnn,1,RHOB,-0.4869,0.0589,0.0665,768
W01,profile-long,768,gnn,1,NPHI,0.8730,0.0207,0.0294,768
W01,profile-long,768,gnn,1,all,0.8300,6.7600,12.9605,2304
W01,profile-long,768,gnn,1,all_z,0.5788,0.3746,0.4637,2304
W01,profile-long,1024,gnn,1,GR,0.4445,18.9426,21.4776,1024
W01,profile-long,1024,gnn,1,RHOB,-0.0866,0.0626,0.0703,1024
W01,profile-long,1024,gnn,1,NPHI,0.8541,0.0254,0.0345,1024
W01,profile-long,1024,gnn,1,all,0.8395,6.3435,12.4002,3072
W01,profile-long,1024,gnn,1,all_z,0.6453,0.3848,0.4685,3072
W01,profile-long,1536,gnn,1,GR,0.4724,19.7012,22.3050,1536
W01,profile-long,1536,gnn,1,RHOB,-0.5962,0.0706,0.0803,1536
W01,profile-long,1536,gnn,1,NPHI,0.4376,0.0413,0.0628,1536
W01,profile-long,1536,gnn,1,all,0.7920,6.6043,12.8779,4608
W01,profile-long,1536,gnn,1,all_z,0.4932,0.4581,0.5743,4608
W01,profile-long,2048,gnn,1,GR,0.4196,19.6440,22.4461,2048
W01,profile-long,2048,gnn,1,RHOB,-0.4750,0.0672,0.0769,2048
W01,profile-long,2048,gnn,1,NPHI,0.3537,0.0454,0.0641,2048
W01,profile-long,2048,gnn,1,all,0.7647,6.5855,12.9594,6144
W01,profile-long,2048,gnn,1,all_z,0.5031,0.4640,0.5748,6144
W01,blackout-long,256,gnn,1,RHOB,-4.1313,0.0686,0.0825,256
W01,blackout-long,256,gnn,1,NPHI,0.7852,0.0300,0.0368,256
W01,blackout-long,256,gnn,1,all,0.9970,0.0493,0.0639,512
W01,blackout-long,256,gnn,1,all_z,0.4704,0.3466,0.4262,512
W01,blackout-long,384,gnn,1,RHOB,-2.8927,0.0659,0.0801,384
W01,blackout-long,384,gnn,1,NPHI,0.7723,0.0329,0.0395,384
W01,blackout-long,384,gnn,1,all,0.9971,0.0494,0.0631,768
W01,blackout-long,384,gnn,1,all_z,0.5227,0.3522,0.4289,768
W01,blackout-long,512,gnn,1,RHOB,-3.0023,0.0680,0.0805,512
W01,blackout-long,512,gnn,1,NPHI,0.7742,0.0313,0.0376,512
W01,blackout-long,512,gnn,1,all,0.9971,0.0497,0.0628,1024
W01,blackout-long,512,gnn,1,all_z,0.4997,0.3513,0.4226,1024
W01,blackout-long,768,gnn,1,RHOB,-2.5362,0.0864,0.1025,768
W01,blackout-long,768,gnn,1,NPHI,0.7481,0.0341,0.0414,768
W01,blackout-long,768,gnn,1,all,0.9957,0.0603,0.0782,1536
W01,blackout-long,768,gnn,1,all_z,0.4481,0.4193,0.5132,1536
W01,blackout-long,1024,gnn,1,RHOB,-1.8614,0.0966,0.1141,1024
W01,blackout-long,1024,gnn,1,NPHI,0.7675,0.0360,0.0436,1024
W01,blackout-long,1024,gnn,1,all,0.9948,0.0663,0.0864,2048
W01,blackout-long,1024,gnn,1,all_z,0.4630,0.4585,0.5623,2048
W01,blackout-long,1536,gnn,1,RHOB,-2.3844,0.1014,0.1169,1536
W01,blackout-long,1536,gnn,1,NPHI,0.5200,0.0463,0.0580,1536
W01,blackout-long,1536,gnn,1,all,0.9941,0.0739,0.0923,3072
W01,blackout-long,1536,gnn,1,all_z,0.3010,0.5218,0.6274,3072
W01,blackout-long,2048,gnn,1,RHOB,-2.4832,0.1046,0.1182,2048
W01,blackout-long,2048,gnn,1,NPHI,0.3823,0.0519,0.0627,2048
W01,blackout-long,2048,gnn,1,all,0.9939,0.0783,0.0946,4096
W01,blackout-long,2048,gnn,1,all_z,0.3007,0.5578,0.6517,4096
W04,profile-long,256,gnn,1,GR,-31.5512,30.4360,31.7382,256
W04,profile-long,256,gnn,1,RHOB,0.1227,0.0341,0.0409,256
W04,profile-long,256,gnn,1,NPHI,0.4325,0.0155,0.0214,256
W04,profile-long,256,gnn,1,all,-2.0732,10.1619,18.3241,768
W04,profile-long,256,gnn,1,all_z,0.3376,0.4004,0.5305,768
W04,profile-long,384,gnn,1,GR,-7.0846,28.4708,30.4364,384
W04,profile-long,384,gnn,1,RHOB,0.4772,0.0363,0.0471,384
W04,profile-long,384,gnn,1,NPHI,0.6035,0.0271,0.0381,384
W04,profile-long,384,gnn,1,all,-0.6735,9.5114,17.5725,1152
W04,profile-long,384,gnn,1,all_z,0.3614,0.4267,0.5513,1152
W04,profile-long,512,gnn,1,GR,-8.1203,30.2553,33.5773,512
W04,profile-long,512,gnn,1,RHOB,0.7615,0.0371,0.0476,512
W04,profile-long,512,gnn,1,NPHI,0.6543,0.0360,0.0503,512
W04,profile-long,512,gnn,1,all,-0.8742,10.1095,19.3859,1536
W04,profile-long,512,gnn,1,all_z,0.3062,0.4743,0.6239,1536
W04,profile-long,768,gnn,1,GR,-11.3332,32.5966,37.2647,768
W04,profile-long,768,gnn,1,RHOB,0.6815,0.0436,0.0587,768
W04,profile-long,768,gnn,1,NPHI,0.5787,0.0444,0.0612,768
W04,profile-long,768,gnn,1,all,-1.2595,10.8949,21.5148,2304
W04,profile-long,768,gnn,1,all_z,0.1420,0.5379,0.7145,2304
W04,profile-long,1024,gnn,1,GR,-7.2084,33.8488,38.1261,1024
W04,profile-long,1024,gnn,1,RHOB,0.6107,0.0647,0.0942,1024
W04,profile-long,1024,gnn,1,NPHI,0.6480,0.0428,0.0585,1024
W04,profile-long,1024,gnn,1,all,-0.9208,11.3188,22.0122,3072
W04,profile-long,1024,gnn,1,all_z,0.2272,0.5913,0.7731,3072
W04,profile-long,1536,gnn,1,GR,-4.4261,31.4359,35.4776,1536
W04,profile-long,1536,gnn,1,RHOB,0.5513,0.0787,0.1091,1536
W04,profile-long,1536,gnn,1,NPHI,0.7044,0.0409,0.0558,1536
W04,profile-long,1536,gnn,1,all,-0.2821,10.5185,20.4831,4608
W04,profile-long,1536,gnn,1,all_z,0.3548,0.5949,0.7660,4608
W04,profile-long,2048,gnn,1,GR,-2.0309,30.7740,34.6125,2048
W04,profile-long,2048,gnn,1,RHOB,0.4784,0.0878,0.1168,2048
W04,profile-long,2048,gnn,1,NPHI,0.7348,0.0422,0.0560,2048
W04,profile-long,2048,gnn,1,all,0.1453,10.3013,19.9837,6144
W04,profile-long,2048,gnn,1,all_z,0.4614,0.6136,0.7743,6144
W04,blackout-long,256,gnn,1,RHOB,-2.9568,0.0781,0.0869,256
W04,blackout-long,256,gnn,1,NPHI,-0.9568,0.0332,0.0397,256
W04,blackout-long,256,gnn,1,all,0.9970,0.0556,0.0676,512
