seed,method,scenario,fold,log,r2,mae
0,brits,single,14,NPHI,0.999225,0.001135
0,brits,single,14,RHOB,0.960806,0.006969
0,brits,single,14,all,0.999228,0.201200
0,brits,single,15,GR,0.987683,0.911171
0,brits,single,15,NPHI,0.996436,0.003729
0,brits,single,15,RHOB,0.997291,0.004420
0,brits,single,15,all,0.994998,0.343360
0,brits,single,16,GR,0.981586,0.634288
0,brits,single,16,NPHI,,
0,brits,single,16,RHOB,,
0,brits,single,16,all,0.981586,0.634288
0,brits,single,17,GR,0.990647,2.273286
0,brits,single,17,NPHI,0.988979,0.005872
0,brits,single,17,RHOB,0.994207,0.005280
0,brits,single,17,all,0.995671,0.792242
0,brits,single,18,GR,0.919564,3.467080
0,brits,single,18,NPHI,0.995191,0.002993
0,brits,single,18,RHOB,0.984116,0.005957
0,brits,single,18,all,0.980690,1.642014
0,gnn,blackout,0,GR,0.470834,24.448702
0,gnn,blackout,0,NPHI,-0.505535,0.077315
0,gnn,blackout,0,RHOB,0.108628,0.085440
0,gnn,blackout,0,all,0.741220,9.329831
0,gnn,blackout,1,GR,-0.630791,24.841238
0,gnn,blackout,1,NPHI,-0.697244,0.077914
0,gnn,blackout,1,RHOB,-0.620381,0.089007
0,gnn,blackout,1,all,0.817559,12.462421
0,gnn,blackout,2,GR,-2.272170,29.508130
0,gnn,blackout,2,NPHI,-0.474036,0.081935
0,gnn,blackout,2,RHOB,0.014220,0.127165
0,gnn,blackout,2,all,0.719031,11.562715
0,gnn,blackout,3,GR,-0.424775,24.131337
0,gnn,blackout,3,NPHI,-0.935399,0.112793
0,gnn,blackout,3,RHOB,-0.255734,0.121109
0,gnn,blackout,3,all,0.504093,8.057286
0,gnn,blackout,4,GR,-0.148702,29.517145
0,gnn,blackout,4,NPHI,-0.144290,0.089697
0,gnn,blackout,4,RHOB,0.028969,0.114355
0,gnn,blackout,4,all,0.660177,10.509098
0,gnn,blackout,5,GR,-0.080830,20.770219
0,gnn,blackout,5,NPHI,0.223019,0.072573
0,gnn,blackout,5,RHOB,-0.237591,0.134214
0,gnn,blackout,5,all,0.614065,6.762640
0,gnn,blackout,6,GR,-1.635553,9.804410
0,gnn,blackout,6,NPHI,-5.173729,0.101134
0,gnn,blackout,6,RHOB,0.045565,0.059133
0,gnn,blackout,6,all,0.878708,4.257531
0,gnn,blackout,7,GR,-57.798563,66.018027
0,gnn,blackout,7,NPHI,-2.484021,0.091493
0,gnn,blackout,7,RHOB,-0.236411,0.080832
0,gnn,blackout,7,all,-22.890728,28.106468
0,gnn,blackout,8,GR,-0.527041,46.465186
0,gnn,blackout,8,NPHI,-0.699996,0.054504
0,gnn,blackout,8,RHOB,-0.020631,0.118022
0,gnn,blackout,8,all,0.683013,18.964940
0,gnn,blackout,9,GR,0.410801,26.655233
0,gnn,blackout,9,NPHI,0.420159,0.054906
0,gnn,blackout,9,RHOB,0.187502,0.092553
0,gnn,blackout,9,all,0.728996,10.294583
0,gnn,blackout,10,GR,0.062172,32.675433
0,gnn,blackout,10,NPHI,0.166132,0.057584
0,gnn,blackout,10,RHOB,0.257273,0.078015
0,gnn,blackout,10,all,0.578147,12.703148
0,gnn,blackout,11,GR,-4.392990,21.205282
0,gnn,blackout,11,NPHI,-0.422638,0.072739
0,gnn,blackout,11,RHOB,0.171747,0.072309
0,gnn,blackout,11,all,-1.518406,8.870478
0,gnn,blackout,12,GR,-0.822995,23.955289
0,gnn,blackout,12,NPHI,-1.144515,0.114102
0,gnn,blackout,12,RHOB,-0.098079,0.123990
0,gnn,blackout,12,all,0.445194,8.624416
0,gnn,blackout,13,GR,-0.710221,36.428988
0,gnn,blackout,13,NPHI,-0.255602,0.097358
0,gnn,blackout,13,RHOB,0.037958,0.104082
0,gnn,blackout,13,all,0.559879,12.954776
0,gnn,blackout,14,GR,-2.786121,21.627725
0,gnn,blackout,14,NPHI,-1.114572,0.072559
0,gnn,blackout,14,RHOB,0.083534,0.074226
0,gnn,blackout,14,all,-0.130215,8.848735
0,gnn,blackout,15,GR,-0.051826,21.013367
0,gnn,blackout,15,NPHI,0.181770,0.078296
0,gnn,blackout,15,RHOB,0.059091,0.074659
0,gnn,blackout,15,all,0.605266,8.120315
0,gnn,blackout,16,GR,-140.273809,57.571584
0,gnn,blackout,16,NPHI,,
0,gnn,blackout,16,RHOB,-11.150244,0.182155
0,gnn,blackout,16,all,-42.114460,28.876870
0,gnn,blackout,17,GR,0.319673,22.796589
0,gnn,blackout,17,NPHI,-0.862410,0.092381
0,gnn,blackout,17,RHOB,-0.402238,0.101518
0,gnn,blackout,17,all,0.702006,7.407641
0,gnn,blackout,18,GR,-0.100415,28.991619
0,gnn,blackout,18,NPHI,-0.348357,0.080393
0,gnn,blackout,18,RHOB,-0.236032,0.097232
0,gnn,blackout,18,all,0.816687,10.986437
0,gnn,block,0,GR,0.501458,20.294598
0,gnn,block,0,NPHI,-2.750390,0.050741
0,gnn,block,0,RHOB,-0.226117,0.101379
0,gnn,block,0,all,0.770450,8.234418
0,gnn,block,1,GR,-1.612743,22.675373
0,gnn,block,1,NPHI,-59.203663,0.108486
0,gnn,block,1,RHOB,,
0,gnn,block,1,all,0.813873,11.391930
0,gnn,block,2,GR,-7.836405,23.149679
0,gnn,block,2,NPHI,-4.567499,0.151352
0,gnn,block,2,RHOB,0.245397,0.095223
0,gnn,block,2,all,0.646720,9.098726
0,gnn,block,3,GR,-0.164047,22.555887
0,gnn,block,3,NPHI,0.057715,0.064815
0,gnn,block,3,RHOB,0.665967,0.058881
0,gnn,block,3,all,0.500653,7.116675
0,gnn,block,4,GR,0.462601,19.908226
0,gnn,block,4,NPHI,0.386901,0.059155
0,gnn,block,4,RHOB,0.166279,0.107719
0,gnn,block,4,all,0.826265,5.380178
0,gnn,block,5,GR,0.030267,19.216225
0,gnn,block,5,NPHI,0.791770,0.033365
0,gnn,block,5,RHOB,0.664933,0.065772
0,gnn,block,5,all,0.632605,5.729249
0,gnn,block,6,GR,-6.436962,13.876209
0,gnn,block,6,NPHI,-3.274118,0.081047
0,gnn,block,6,RHOB,0.211003,0.053327
0,gnn,block,6,all,0.743971,6.440937
0,gnn,block,7,GR,-50.190808,53.061342
0,gnn,block,7,NPHI,0.779732,0.028871
0,gnn,block,7,RHOB,0.496886,0.053019
0,gnn,block,7,all,-18.174500,25.155870
0,gnn,block,8,GR,0.051982,39.238445
0,gnn,block,8,NPHI,-1.583955,0.061629
0,gnn,block,8,RHOB,-0.182891,0.069486
0,gnn,block,8,all,0.697878,17.263506
0,gnn,block,9,GR,0.737899,13.833788
0,gnn,block,9,NPHI,0.807070,0.032615
0,gnn,block,9,RHOB,0.247721,0.107997
0,gnn,block,9,all,0.896668,5.528888
0,gnn,block,10,GR,0.265425,29.072115
0,gnn,block,10,NPHI,0.867622,0.038617
0,gnn,block,10,RHOB,0.417155,0.085606
0,gnn,block,10,all,0.616389,10.304391
0,gnn,block,11,GR,-5.769395,12.436957
0,gnn,block,11,NPHI,0.275225,0.038543
0,gnn,block,11,RHOB,0.326903,0.053740
0,gnn,block,11,all,-1.777960,5.622008
0,gnn,block,12,GR,-0.059374,16.139143
0,gnn,block,12,NPHI,0.661198,0.055197
0,gnn,block,12,RHOB,0.770831,0.056147
0,gnn,block,12,all,0.726006,4.552162
0,gnn,block,13,GR,-0.422678,32.054987
0,gnn,block,13,NPHI,-0.565891,0.077347
0,gnn,block,13,RHOB,-0.009753,0.091110
0,gnn,block,13,all,0.676123,9.190826
0,gnn,block,14,GR,-4.331434,15.608570
0,gnn,block,14,NPHI,-1.321303,0.038950
0,gnn,block,14,RHOB,0.655226,0.043042
0,gnn,block,14,all,-0.323054,6.875591
0,gnn,block,15,GR,-0.113743,14.380408
0,gnn,block,15,NPHI,0.582416,0.038625
0,gnn,block,15,RHOB,0.286318,0.045791
0,gnn,block,15,all,0.780853,5.305779
0,gnn,block,16,GR,,
0,gnn,block,16,NPHI,-10.462425,0.085715
0,gnn,block,16,RHOB,,
0,gnn,block,16,all,-10.462425,0.085715
0,gnn,block,17,GR,0.354379,25.055669
0,gnn,block,17,NPHI,0.215393,0.058805
0,gnn,block,17,RHOB,0.085090,0.075639
0,gnn,block,17,all,0.763692,6.964219
0,gnn,block,18,GR,-0.187768,26.689160
0,gnn,block,18,NPHI,-0.316928,0.113836
0,gnn,block,18,RHOB,-0.916370,0.100479
0,gnn,block,18,all,0.762831,12.095643
0,gnn,profile,0,GR,-0.461362,29.947903
0,gnn,profile,0,NPHI,-1.056333,0.065536
0,gnn,profile,0,RHOB,0.238704,0.082980
0,gnn,profile,0,all,0.802956,5.347104
0,gnn,profile,1,GR,,
0,gnn,profile,1,NPHI,,
0,gnn,profile,1,RHOB,-0.635913,0.092961
0,gnn,profile,1,all,-0.635913,0.092961
0,gnn,profile,2,GR,-0.901228,26.739772
0,gnn,profile,2,NPHI,-0.123823,0.077004
0,gnn,profile,2,RHOB,0.056888,0.101675
0,gnn,profile,2,all,0.813833,4.297302
0,gnn,profile,3,GR,-0.225447,21.201048
0,gnn,profile,3,NPHI,-0.025597,0.077167
0,gnn,profile,3,RHOB,0.702018,0.068409
0,gnn,profile,3,all,0.556081,7.218918
0,gnn,profile,4,GR,-0.135236,24.922425
0,gnn,profile,4,NPHI,0.410752,0.062175
0,gnn,profile,4,RHOB,0.335304,0.087967
0,gnn,profile,4,all,0.765664,8.062642
0,gnn,profile,5,GR,0.239951,15.895047
0,gnn,profile,5,NPHI,0.760441,0.036018
0,gnn,profile,5,RHOB,0.635443,0.072817
0,gnn,profile,5,all,0.728062,5.824914
0,gnn,profile,6,GR,-1.877122,17.104166
0,gnn,profile,6,NPHI,-4.553827,0.093873
0,gnn,profile,6,RHOB,0.254863,0.041220
0,gnn,profile,6,all,0.881421,1.611543
0,gnn,profile,7,GR,,
0,gnn,profile,7,NPHI,0.575802,0.026638
0,gnn,profile,7,RHOB,0.459132,0.056549
0,gnn,profile,7,all,0.997821,0.044585
0,gnn,profile,8,GR,-6.486405,74.189103
0,gnn,profile,8,NPHI,-1.141990,0.070296
0,gnn,profile,8,RHOB,-0.037669,0.109651
0,gnn,profile,8,all,0.766141,5.795961
0,gnn,profile,9,GR,0.627943,20.308050
0,gnn,profile,9,NPHI,0.727527,0.050023
0,gnn,profile,9,RHOB,0.011576,0.067463
0,gnn,profile,9,all,0.861842,3.434112
0,gnn,profile,10,GR,-0.009048,28.461249
0,gnn,profile,10,NPHI,0.629440,0.043866
0,gnn,profile,10,RHOB,0.416191,0.056838
0,gnn,profile,10,all,0.627475,4.786042
0,gnn,profile,11,GR,-1.204549,11.643561
0,gnn,profile,11,NPHI,0.649566,0.033710
0,gnn,profile,11,RHOB,0.669534,0.044460
0,gnn,profile,11,all,0.163598,1.007469
0,gnn,profile,12,GR,0.209980,16.525314
0,gnn,profile,12,NPHI,0.481962,0.059071
0,gnn,profile,12,RHOB,0.678649,0.073196
0,gnn,profile,12,all,0.776584,5.458299
0,gnn,profile,13,GR,-1.041041,38.284939
0,gnn,profile,13,NPHI,0.229394,0.063242
0,gnn,profile,13,RHOB,0.113899,0.080985
0,gnn,profile,13,all,0.648551,12.300573
0,gnn,profile,14,GR,0.528336,5.021651
0,gnn,profile,14,NPHI,0.179726,0.031868
0,gnn,profile,14,RHOB,0.571123,0.043143
0,gnn,profile,14,all,0.965960,0.422636
0,gnn,profile,15,GR,0.205627,20.969415
0,gnn,profile,15,NPHI,0.626459,0.039878
0,gnn,profile,15,RHOB,0.474675,0.060081
0,gnn,profile,15,all,0.645406,3.150277
0,gnn,profile,16,GR,,
0,gnn,profile,16,NPHI,,
0,gnn,profile,16,RHOB,-2.878144,0.118685
0,gnn,profile,16,all,-2.878144,0.118685
0,gnn,profile,17,GR,0.424516,21.622583
0,gnn,profile,17,NPHI,-0.126885,0.073083
0,gnn,profile,17,RHOB,0.396340,0.074738
0,gnn,profile,17,all,0.735184,6.984079
0,gnn,profile,18,GR,-0.294503,28.643575
0,gnn,profile,18,NPHI,-0.914480,0.092687
0,gnn,profile,18,RHOB,-0.332719,0.117721
0,gnn,profile,18,all,0.846262,3.912823
0,gnn,single,0,GR,0.470870,21.787263
0,gnn,single,0,NPHI,-0.716989,0.068909
0,gnn,single,0,RHOB,-0.164147,0.088320
0,gnn,single,0,all,0.747695,9.231929
0,gnn,single,1,GR,-1.224729,25.164680
0,gnn,single,1,NPHI,,
0,gnn,single,1,RHOB,,
0,gnn,single,1,all,-1.224729,25.164680
0,gnn,single,2,GR,-4.672333,34.788039
0,gnn,single,2,NPHI,0.013330,0.062630
0,gnn,single,2,RHOB,0.293954,0.095484
0,gnn,single,2,all,0.588854,13.138398
0,gnn,single,3,GR,-0.102946,19.399616
0,gnn,single,3,NPHI,0.196989,0.066714
0,gnn,single,3,RHOB,0.689407,0.067598
0,gnn,single,3,all,0.646168,6.914057
0,gnn,single,4,GR,0.088967,21.994578
0,gnn,single,4,NPHI,0.224757,0.068153
0,gnn,single,4,RHOB,0.398464,0.071330
0,gnn,single,4,all,0.764071,9.125572
0,gnn,single,5,GR,0.221696,18.549931
0,gnn,single,5,NPHI,0.772025,0.034127
0,gnn,single,5,RHOB,0.535006,0.077021
0,gnn,single,5,all,0.695614,5.950110
0,gnn,single,6,GR,-1.084462,9.380303
0,gnn,single,6,NPHI,-4.896168,0.090730
0,gnn,single,6,RHOB,0.569291,0.035099
0,gnn,single,6,all,0.881405,4.381156
0,gnn,single,7,GR,-46.110122,52.817847
0,gnn,single,7,NPHI,0.425480,0.037774
0,gnn,single,7,RHOB,0.288417,0.062794
0,gnn,single,7,all,-16.766865,21.585767
0,gnn,single,8,GR,0.047879,35.951005
0,gnn,single,8,NPHI,-0.397504,0.066436
0,gnn,single,8,RHOB,-0.113731,0.078503
0,gnn,single,8,all,0.631464,14.086674
0,gnn,single,9,GR,0.646939,18.921122
0,gnn,single,9,NPHI,0.624271,0.057854
0,gnn,single,9,RHOB,0.107943,0.094898
0,gnn,single,9,all,0.859725,7.568709
0,gnn,single,10,GR,0.401392,23.806934
0,gnn,single,10,NPHI,0.320502,0.044267
0,gnn,single,10,RHOB,0.615030,0.052006
0,gnn,single,10,all,0.767651,10.083546
0,gnn,single,11,GR,-2.874013,10.583072
0,gnn,single,11,NPHI,0.383557,0.045926
0,gnn,single,11,RHOB,0.531757,0.053609
0,gnn,single,11,all,-0.380311,4.512121
0,gnn,single,12,GR,0.340886,14.985424
0,gnn,single,12,NPHI,0.546495,0.054321
0,gnn,single,12,RHOB,0.698287,0.071562
0,gnn,single,12,all,0.780057,6.271373
0,gnn,single,13,GR,-0.715716,37.087887
0,gnn,single,13,NPHI,0.297192,0.060028
0,gnn,single,13,RHOB,-0.344125,0.098774
0,gnn,single,13,all,0.562645,15.724950
0,gnn,single,14,GR,-1.825699,15.681572
0,gnn,single,14,NPHI,0.429955,0.033489
0,gnn,single,14,RHOB,0.352267,0.048356
0,gnn,single,14,all,0.144564,6.149506
0,gnn,single,15,GR,0.190685,19.423708
0,gnn,single,15,NPHI,0.653754,0.043779
0,gnn,single,15,RHOB,0.765936,0.044656
0,gnn,single,15,all,0.671312,7.293021
0,gnn,single,16,GR,-69.678171,45.601362
0,gnn,single,16,NPHI,,
0,gnn,single,16,RHOB,,
0,gnn,single,16,all,-69.678171,45.601362
0,gnn,single,17,GR,0.551919,21.705979
0,gnn,single,17,NPHI,0.095676,0.065921
0,gnn,single,17,RHOB,0.178687,0.072560
0,gnn,single,17,all,0.792605,7.575244
0,gnn,single,18,GR,-0.033783,28.205340
0,gnn,single,18,NPHI,-2.913444,0.090294
0,gnn,single,18,RHOB,-1.176749,0.064129
0,gnn,single,18,all,0.751825,13.382647
0,locf,blackout,0,GR,0.375697,22.540602
0,locf,blackout,0,NPHI,-0.004456,0.058344
0,locf,blackout,0,RHOB,-0.835018,0.119297
0,locf,blackout,0,all,0.694694,8.608387
0,locf,blackout,1,GR,-0.928960,27.521576
0,locf,blackout,1,NPHI,-0.078746,0.038627
0,locf,blackout,1,RHOB,-0.501001,0.083298
0,locf,blackout,1,all,0.784203,13.791559
0,locf,blackout,2,GR,-0.974649,20.658631
0,locf,blackout,2,NPHI,-0.332338,0.076214
0,locf,blackout,2,RHOB,-1.319626,0.181947
0,locf,blackout,2,all,0.830434,8.128365
0,locf,blackout,3,GR,-0.536709,20.987410
0,locf,blackout,3,NPHI,0.217535,0.071234
0,locf,blackout,3,RHOB,0.096346,0.105448
0,locf,blackout,3,all,0.465148,6.998579
0,locf,blackout,4,GR,0.378085,17.934722
0,locf,blackout,4,NPHI,0.028079,0.075157
0,locf,blackout,4,RHOB,-0.487266,0.114579
0,locf,blackout,4,all,0.816010,6.406628
0,locf,blackout,5,GR,0.520955,11.068716
0,locf,blackout,5,NPHI,0.292348,0.060832
0,locf,blackout,5,RHOB,0.530786,0.075231
0,locf,blackout,5,all,0.828945,3.612496
0,locf,blackout,6,GR,-0.156992,6.222399
0,locf,blackout,6,NPHI,-0.639001,0.041059
0,locf,blackout,6,RHOB,0.166411,0.054889
0,locf,blackout,6,all,0.946754,2.697410
0,locf,blackout,7,GR,-2.285441,11.721243
0,locf,blackout,7,NPHI,-0.478850,0.049756
0,locf,blackout,7,RHOB,-0.440340,0.078852
0,locf,blackout,7,all,-0.334965,5.016407
0,locf,blackout,8,GR,0.032510,31.012096
0,locf,blackout,8,NPHI,-1.134085,0.055128
0,locf,blackout,8,RHOB,0.246471,0.086020
0,locf,blackout,8,all,0.799166,12.666066
0,locf,blackout,9,GR,0.370933,26.762948
0,locf,blackout,9,NPHI,0.349725,0.061519
0,locf,blackout,9,RHOB,0.459139,0.070768
0,locf,blackout,9,all,0.710659,10.331985
0,locf,blackout,10,GR,0.480851,20.829505
0,locf,blackout,10,NPHI,-0.009076,0.063373
0,locf,blackout,10,RHOB,-1.617854,0.149262
0,locf,blackout,10,all,0.766467,8.135745
0,locf,blackout,11,GR,-1.169426,10.621349
0,locf,blackout,11,NPHI,-0.723012,0.070525
0,locf,blackout,11,RHOB,-0.763227,0.100816
0,locf,blackout,11,all,-0.013129,4.469911
0,locf,blackout,12,GR,-0.036836,16.455128
0,locf,blackout,12,NPHI,0.224703,0.063798
0,locf,blackout,12,RHOB,-0.004919,0.123010
0,locf,blackout,12,all,0.684448,5.931746
0,locf,blackout,13,GR,0.259347,21.997946
0,locf,blackout,13,NPHI,0.135436,0.069666
0,locf,blackout,13,RHOB,-0.491552,0.095608
0,locf,blackout,13,all,0.809391,7.837005
0,locf,blackout,14,GR,0.026056,9.924096
0,locf,blackout,14,NPHI,-0.361021,0.048072
0,locf,blackout,14,RHOB,-0.264174,0.074584
0,locf,blackout,14,all,0.709249,4.075255
0,locf,blackout,15,GR,0.629478,10.034917
0,locf,blackout,15,NPHI,0.539646,0.051933
0,locf,blackout,15,RHOB,0.151129,0.059498
0,locf,blackout,15,all,0.860946,3.889512
0,locf,blackout,16,GR,-0.171986,3.110351
0,locf,blackout,16,NPHI,,
0,locf,blackout,16,RHOB,-0.008853,0.039966
0,locf,blackout,16,all,0.642297,1.575158
0,locf,blackout,17,GR,0.579482,14.988344
0,locf,blackout,17,NPHI,0.279697,0.048603
0,locf,blackout,17,RHOB,0.573751,0.042459
0,locf,blackout,17,all,0.815809,4.858065
0,locf,blackout,18,GR,-0.873055,35.542631
0,locf,blackout,18,NPHI,0.058021,0.061239
0,locf,blackout,18,RHOB,-0.787758,0.113808
0,locf,blackout,18,all,0.687978,13.454035
0,locf,block,0,GR,0.827913,11.277605
0,locf,block,0,NPHI,-0.699950,0.040636
0,locf,block,0,RHOB,-1.000998,0.139955
0,locf,block,0,all,0.920759,4.604473
0,locf,block,1,GR,-0.004084,14.081196
0,locf,block,1,NPHI,-1.281913,0.018304
0,locf,block,1,RHOB,,
0,locf,block,1,all,0.928472,7.049750
0,locf,block,2,GR,-0.376847,12.197793
0,locf,block,2,NPHI,-0.514518,0.057212
0,locf,block,2,RHOB,0.150815,0.099927
0,locf,block,2,all,0.944950,4.803737
0,locf,block,3,GR,0.362780,13.873770
0,locf,block,3,NPHI,0.276431,0.056945
0,locf,block,3,RHOB,0.338904,0.073733
0,locf,block,3,all,0.726641,4.396508
0,locf,block,4,GR,0.527394,15.236534
0,locf,block,4,NPHI,0.142901,0.061265
0,locf,block,4,RHOB,0.174866,0.084842
0,locf,block,4,all,0.847210,4.123664
0,locf,block,5,GR,0.412913,10.718874
0,locf,block,5,NPHI,0.321843,0.050766
0,locf,block,5,RHOB,0.705570,0.059091
0,locf,block,5,all,0.777570,3.214789
0,locf,block,6,GR,-0.437614,5.951661
0,locf,block,6,NPHI,-0.288783,0.032395
0,locf,block,6,RHOB,0.304257,0.053659
0,locf,block,6,all,0.950505,2.769816
0,locf,block,7,GR,0.214553,4.973504
0,locf,block,7,NPHI,-0.849536,0.086673
0,locf,block,7,RHOB,0.037202,0.074494
0,locf,block,7,all,0.705733,2.398283
0,locf,block,8,GR,0.649717,19.407482
0,locf,block,8,NPHI,0.050528,0.035377
0,locf,block,8,RHOB,-0.401115,0.072645
0,locf,block,8,all,0.888369,8.551111
0,locf,block,9,GR,0.464490,16.645531
0,locf,block,9,NPHI,-0.306759,0.079013
0,locf,block,9,RHOB,0.668659,0.068289
0,locf,block,9,all,0.788883,6.645166
0,locf,block,10,GR,0.558610,16.516036
0,locf,block,10,NPHI,0.687858,0.056639
0,locf,block,10,RHOB,0.307209,0.085255
0,locf,block,10,all,0.769492,5.877200
0,locf,block,11,GR,-2.837632,7.290766
0,locf,block,11,NPHI,-0.505487,0.044765
0,locf,block,11,RHOB,-1.091908,0.097906
0,locf,block,11,all,-0.574980,3.320079
0,locf,block,12,GR,-0.986577,20.836079
0,locf,block,12,NPHI,0.494537,0.060941
0,locf,block,12,RHOB,0.386056,0.087294
0,locf,block,12,all,0.486193,5.879529
0,locf,block,13,GR,-0.069648,23.600354
0,locf,block,13,NPHI,0.426914,0.046436
0,locf,block,13,RHOB,0.509625,0.045724
0,locf,block,13,all,0.756493,6.754524
0,locf,block,14,GR,0.774681,3.139438
0,locf,block,14,NPHI,-0.331125,0.038979
0,locf,block,14,RHOB,-0.213759,0.069374
0,locf,block,14,all,0.944056,1.409052
0,locf,block,15,GR,-0.256211,12.138374
0,locf,block,15,NPHI,0.537215,0.037993
0,locf,block,15,RHOB,0.133354,0.050778
0,locf,block,15,all,0.752820,4.484275
0,locf,block,16,GR,,
0,locf,block,16,NPHI,-3.789902,0.050804
0,locf,block,16,RHOB,,
0,locf,block,16,all,-3.789902,0.050804
0,locf,block,17,GR,0.665844,13.191887
0,locf,block,17,NPHI,0.516366,0.040230
0,locf,block,17,RHOB,0.647435,0.032966
0,locf,block,17,all,0.877694,3.667511
0,locf,block,18,GR,0.504334,16.105167
0,locf,block,18,NPHI,0.145169,0.077364
0,locf,block,18,RHOB,-2.611718,0.121622
0,locf,block,18,all,0.901024,7.316003
0,locf,profile,0,GR,-1.177039,35.786949
0,locf,profile,0,NPHI,-0.757187,0.075017
0,locf,profile,0,RHOB,-0.003432,0.107376
0,locf,profile,0,all,0.706460,6.392350
0,locf,profile,1,GR,,
0,locf,profile,1,NPHI,,
0,locf,profile,1,RHOB,-0.055163,0.082601
0,locf,profile,1,all,-0.055163,0.082601
0,locf,profile,2,GR,-1.671358,33.479579
0,locf,profile,2,NPHI,-0.282016,0.076135
0,locf,profile,2,RHOB,-0.241182,0.123164
0,locf,profile,2,all,0.738424,5.370165
0,locf,profile,3,GR,-0.473961,23.705523
0,locf,profile,3,NPHI,-0.382116,0.091716
0,locf,profile,3,RHOB,-0.763196,0.167052
0,locf,profile,3,all,0.466030,8.105328
0,locf,profile,4,GR,-0.694669,34.905756
0,locf,profile,4,NPHI,-0.014010,0.086993
0,locf,profile,4,RHOB,-0.013750,0.118476
0,locf,profile,4,all,0.650184,11.290544
0,locf,profile,5,GR,-0.289414,23.848869
0,locf,profile,5,NPHI,-0.428044,0.094982
0,locf,profile,5,RHOB,-0.515775,0.159740
0,locf,profile,5,all,0.538642,8.768932
0,locf,profile,6,GR,-0.156973,9.786723
0,locf,profile,6,NPHI,-9.917802,0.131972
0,locf,profile,6,RHOB,-3.466166,0.123622
0,locf,profile,6,all,0.952260,1.005122
0,locf,profile,7,GR,,
0,locf,profile,7,NPHI,-4.460977,0.111645
0,locf,profile,7,RHOB,-0.916728,0.112803
0,locf,profile,7,all,0.989483,0.112340
0,locf,profile,8,GR,-16.857281,119.504963
0,locf,profile,8,NPHI,-0.342433,0.057048
0,locf,profile,8,RHOB,-0.602000,0.169791
0,locf,profile,8,all,0.442187,9.314729
0,locf,profile,9,GR,-0.208211,39.140529
0,locf,profile,9,NPHI,-0.035713,0.094369
0,locf,profile,9,RHOB,-2.772873,0.132659
0,locf,profile,9,all,0.551346,6.619080
0,locf,profile,10,GR,-0.002529,28.465937
0,locf,profile,10,NPHI,-0.025444,0.074221
0,locf,profile,10,RHOB,-0.023639,0.087220
0,locf,profile,10,all,0.629870,4.812132
0,locf,profile,11,GR,-20.748242,39.997002
0,locf,profile,11,NPHI,-1.252167,0.085020
0,locf,profile,11,RHOB,-0.078071,0.085152
0,locf,profile,11,all,-7.250459,3.411096
0,locf,profile,12,GR,-0.128408,20.161176
0,locf,profile,12,NPHI,-0.913701,0.115719
0,locf,profile,12,RHOB,-1.104000,0.186681
0,locf,profile,12,all,0.680855,6.708027
0,locf,profile,13,GR,-1.333260,41.121712
0,locf,profile,13,NPHI,-0.096436,0.087480
0,locf,profile,13,RHOB,-0.469765,0.121476
0,locf,profile,13,all,0.598232,13.230673
0,locf,profile,14,GR,-1.034588,12.316758
0,locf,profile,14,NPHI,-6.634550,0.109277
0,locf,profile,14,RHOB,-1.574708,0.128003
0,locf,profile,14,all,0.853114,1.059838
0,locf,profile,15,GR,-0.456512,30.889278
0,locf,profile,15,NPHI,-0.127947,0.082435
0,locf,profile,15,RHOB,-0.289776,0.099879
0,locf,profile,15,all,0.349827,4.654811
0,locf,profile,16,GR,,
0,locf,profile,16,NPHI,,
0,locf,profile,16,RHOB,-1.016039,0.071716
0,locf,profile,16,all,-1.016039,0.071716
0,locf,profile,17,GR,-0.032456,30.381171
0,locf,profile,17,NPHI,-0.150302,0.077238
0,locf,profile,17,RHOB,-0.308507,0.103193
0,locf,profile,17,all,0.524903,9.804482
0,locf,profile,18,GR,-2.063268,48.401594
0,locf,profile,18,NPHI,-0.230623,0.076200
0,locf,profile,18,RHOB,-0.088559,0.106952
0,locf,profile,18,all,0.636220,6.535987
0,locf,single,0,GR,0.940680,5.419858
0,locf,single,0,NPHI,0.955351,0.011018
0,locf,single,0,RHOB,0.871149,0.025960
0,locf,single,0,all,0.971714,2.295455
0,locf,single,1,GR,0.991273,1.445849
0,locf,single,1,NPHI,,
0,locf,single,1,RHOB,,
0,locf,single,1,all,0.991273,1.445849
0,locf,single,2,GR,0.934964,3.625126
0,locf,single,2,NPHI,0.953900,0.012151
0,locf,single,2,RHOB,0.939635,0.026295
0,locf,single,2,all,0.995286,1.374914
0,locf,single,3,GR,0.947783,2.553826
0,locf,single,3,NPHI,0.976043,0.009608
0,locf,single,3,RHOB,0.983609,0.013840
0,locf,single,3,all,0.983248,0.911995
0,locf,single,4,GR,0.977935,2.543962
0,locf,single,4,NPHI,0.982618,0.008961
0,locf,single,4,RHOB,0.974103,0.011740
0,locf,single,4,all,0.994286,1.056772
0,locf,single,5,GR,0.984091,1.342307
0,locf,single,5,NPHI,0.975145,0.009747
